subject	world	squarepath	step	squaretype	rt	numopen	Nr	Sr	Nl	Sl	Nu	Su	Nd	Sd	action	existsL	existsR	existsU	existsD	blackremains
S156147	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	14	N	402	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	2
S156147	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);	15	N	385	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S156147	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	16	G	581	2	0	0	1	0	1	0	0	0	U	TRUE	TRUE	TRUE	FALSE	0
S156147	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	17	N	326	0	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	0
S16432	labyrinth3	p(0,0);	0	X	1189	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S16432	labyrinth3	p(0,0);p(1,0);	1	N	400	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	403	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	446	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	483	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	410	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1048	6	4	1	2	1	0	0	5	1	R	TRUE	TRUE	TRUE	TRUE	11
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	475	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	O	1035	4	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	7
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);	9	N	414	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	7
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	10	N	449	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	7
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);	11	N	394	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	7
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	12	O	585	5	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	FALSE	2
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);	13	N	363	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	2
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);	14	N	418	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	2
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);	15	N	367	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	16	G	641	2	0	0	1	0	1	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
S16432	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);	17	N	276	0	0	0	0	0	0	0	0	0	U	FALSE	TRUE	TRUE	FALSE	0
S164546	labyrinth3	p(0,0);	0	X	1761	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S164546	labyrinth3	p(0,0);p(1,0);	1	N	335	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	712	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	944	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	408	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	440	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	2801	6	4	1	2	1	0	0	5	1	R	TRUE	TRUE	TRUE	TRUE	11
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	440	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	O	904	4	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	7
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);	9	N	408	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	7
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	10	N	1608	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	7
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);	11	N	343	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	7
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	12	O	873	5	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	FALSE	2
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);	13	N	320	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	2
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);	14	N	416	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	2
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);	15	N	399	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	16	G	616	2	0	0	1	0	1	0	0	0	U	TRUE	TRUE	TRUE	FALSE	0
S164546	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(1,2);	17	N	376	0	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	0
S166242	labyrinth3	p(0,0);	0	X	6247	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S166242	labyrinth3	p(0,0);p(1,0);	1	N	383	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	585	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1022	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	496	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	419	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1159	6	4	1	2	1	0	0	5	1	L	TRUE	TRUE	TRUE	TRUE	11
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	336	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	11
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	G	808	2	0	0	1	0	1	0	0	0	U	TRUE	TRUE	TRUE	FALSE	0
S166242	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	9	N	352	0	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	0
S180888	labyrinth3	p(0,0);	0	X	1168	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S180888	labyrinth3	p(0,0);p(1,0);	1	N	400	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	449	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	751	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	415	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	453	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1064	6	4	1	2	1	0	0	5	1	L	TRUE	TRUE	TRUE	TRUE	11
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	499	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	11
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	G	986	2	0	0	1	0	1	0	0	0	U	TRUE	TRUE	TRUE	FALSE	0
S180888	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	9	N	399	0	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	0
S185508	labyrinth3	p(0,0);	0	X	4048	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S185508	labyrinth3	p(0,0);p(1,0);	1	N	714	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	758	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1200	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	626	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	865	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	6480	6	4	1	2	1	0	0	5	1	D	TRUE	TRUE	TRUE	TRUE	11
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);	7	N	695	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	11
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	8	O	1523	5	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	FALSE	6
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);	9	N	784	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	6
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);	10	N	2422	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	6
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);	11	N	710	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);	12	O	1555	4	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	2
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);	13	N	841	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	14	N	656	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	2
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);	15	N	675	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	16	G	959	2	0	0	1	0	1	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
S185508	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);	17	N	719	0	0	0	0	0	0	0	0	0	U	FALSE	TRUE	TRUE	FALSE	0
S191334	labyrinth3	p(0,0);	0	X	1164	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S191334	labyrinth3	p(0,0);p(1,0);	1	N	754	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	610	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1105	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	568	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	545	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1254	6	4	1	2	1	0	0	5	1	R	TRUE	TRUE	TRUE	TRUE	11
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	673	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	O	1602	4	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	7
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);	9	N	578	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	7
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	10	N	580	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	7
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);	11	N	560	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	7
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	12	O	1516	5	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	FALSE	2
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);	13	N	1133	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	2
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);	14	N	557	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	2
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);	15	N	526	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	2
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	16	G	1089	2	0	0	1	0	1	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
S191334	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);	17	N	688	0	0	0	0	0	0	0	0	0	U	FALSE	TRUE	TRUE	FALSE	0
S20545	labyrinth3	p(0,0);	0	X	1203	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S20545	labyrinth3	p(0,0);p(1,0);	1	N	373	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	398	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	598	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	386	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	425	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	709	6	4	1	2	1	0	0	5	1	L	TRUE	TRUE	TRUE	TRUE	11
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	312	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	11
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	G	959	2	0	0	1	0	1	0	0	0	U	TRUE	TRUE	TRUE	FALSE	0
S20545	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	9	N	287	0	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	0
S224593	labyrinth3	p(0,0);	0	X	15544	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S224593	labyrinth3	p(0,0);p(1,0);	1	N	619	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	664	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1873	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	448	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	491	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	4333	6	4	1	2	1	0	0	5	1	R	TRUE	TRUE	TRUE	TRUE	11
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	400	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	O	1184	4	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	7
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);	9	N	415	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	7
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);	10	N	424	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	7
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);	11	N	383	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	7
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	12	G	953	2	0	0	1	0	1	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
S224593	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);	13	N	385	0	0	0	0	0	0	0	0	0	U	FALSE	TRUE	TRUE	FALSE	0
S235282	labyrinth3	p(0,0);	0	X	1610	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S235282	labyrinth3	p(0,0);p(1,0);	1	N	561	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S235282	labyrinth3	p(0,0);p(1,0);p(2,0);	2	N	554	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	22
S235282	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	613	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	17
S235282	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	581	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
S235282	labyrinth3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	1323	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	17
