world	node_location	NID	PARENTID	path_from_parent	depth	new_observations	steps_from_parent	steps_from_root	is_leaf	node_value	node_ep	black_remains
lab	(0,0)	N2360	NA	p(0,0);	0	0.0	0	0	FALSE	0.0	3	25
lab	(2,0)	N7986	N2360	p(0,0);p(1,0);p(2,0);	1	7.0	2	2	FALSE	1.68	28	18
lab	(2,2)	N3386	N7986	p(2,0);p(2,1);p(2,2);	2	5.0	2	4	FALSE	2.84	9	13
lab	(4,2)	N6048	N3386	p(2,2);p(3,2);p(4,2);	3	4.0	2	6	FALSE	4.04	6	9
lab	(0,2)	N4497	N3386	p(2,2);p(1,2);p(0,2);	3	2.0	2	6	FALSE	3.44	3	11
lab	(2,5)	N198	N3386	p(2,2);p(2,3);p(2,4);p(2,5);	3	2.0	3	7	FALSE	3.52	3	11
lab	(0,2)	N6065	N6048	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	4	2.0	4	10	FALSE	4.96	3	7
lab	(2,5)	N8850	N6048	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);	4	2.0	5	11	FALSE	5.04	3	7
lab	(4,2)	N8845	N4497	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	4	4.0	4	10	FALSE	5.28	6	7
lab	(2,5)	N6676	N4497	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);	4	2.0	5	11	FALSE	4.44	3	9
lab	(2,7)	N1477	N198	p(2,5);p(2,6);p(2,7);	4	2.0	2	9	FALSE	4.36	3	9
lab	(4,5)	N7470	N198	p(2,5);p(3,5);p(4,5);	4	1.0	2	9	FALSE	3.92	1	10
lab	(4,2)	N9178	N198	p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	4	4.0	5	12	FALSE	5.6800003	6	7
lab	(0,2)	N7849	N198	p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	4	2.0	5	12	FALSE	4.6	3	9
lab	(2,5)	N4052	N6065	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);	5	2.0	5	15	FALSE	6.28	3	5
lab	(2,7)	N2513	N8850	p(2,5);p(2,6);p(2,7);	5	2.0	2	13	FALSE	6.2	3	5
lab	(4,5)	N9202	N8850	p(2,5);p(3,5);p(4,5);	5	1.0	2	13	FALSE	5.6	1	6
lab	(0,2)	N4079	N8850	p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	5	2.0	5	16	FALSE	6.44	3	5
lab	(2,5)	N4419	N8845	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);	5	2.0	5	15	FALSE	6.6000004	3	5
lab	(2,7)	N5567	N6676	p(2,5);p(2,6);p(2,7);	5	2.0	2	13	FALSE	5.6	3	7
lab	(4,5)	N3795	N6676	p(2,5);p(3,5);p(4,5);	5	1.0	2	13	FALSE	5.0	1	8
lab	(4,2)	N1715	N6676	p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	5	4.0	5	16	FALSE	7.24	6	5
lab	(0,7)	N900	N1477	p(2,7);p(1,7);p(0,7);	5	1.0	2	11	FALSE	4.84	1	8
lab	(4,5)	N3816	N1477	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	5	1.0	4	13	FALSE	4.92	1	8
lab	(4,2)	N5988	N1477	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	5	4.0	7	16	FALSE	7.16	6	5
lab	(0,2)	N6142	N1477	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	5	2.0	7	16	FALSE	5.76	3	7
lab	(4,6)	N326	N7470	p(4,5);p(4,6);	5	1.0	1	10	FALSE	4.36	1	9
lab	(2,7)	N9226	N7470	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	5	2.0	4	13	FALSE	5.08	3	8
lab	(4,2)	N3046	N7470	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	5	4.0	7	16	FALSE	6.7200003	6	6
lab	(0,2)	N4809	N7470	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	5	2.0	7	16	FALSE	5.32	3	8
lab	(0,2)	N7717	N9178	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	5	2.0	4	16	FALSE	7.0800004	3	5
lab	(2,7)	N1010	N9178	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	5	2.0	7	19	FALSE	7.32	3	5
lab	(4,5)	N2209	N9178	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	5	1.0	7	19	FALSE	6.4800005	1	6
lab	(4,2)	N8786	N7849	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	5	4.0	4	16	FALSE	7.3999996	6	5
lab	(2,7)	N4815	N7849	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	5	2.0	7	19	FALSE	6.24	3	7
lab	(4,5)	N73	N7849	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	5	1.0	7	19	FALSE	5.4	1	8
lab	(2,7)	N7042	N4052	p(2,5);p(2,6);p(2,7);	6	2.0	2	17	FALSE	7.76	3	3
lab	(4,5)	N1596	N4052	p(2,5);p(3,5);p(4,5);	6	1.0	2	17	FALSE	7.0	1	4
lab	(0,7)	N9376	N2513	p(2,7);p(1,7);p(0,7);	6	1.0	2	15	FALSE	6.8399997	1	4
lab	(4,5)	N7026	N2513	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	6	1.0	4	17	FALSE	6.92	1	4
lab	(0,2)	N1921	N2513	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	20	FALSE	7.92	3	3
lab	(4,6)	N2181	N9202	p(4,5);p(4,6);	6	1.0	1	14	FALSE	6.2	1	5
lab	(2,7)	N27	N9202	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	6	2.0	4	17	FALSE	7.08	3	4
lab	(0,2)	N3325	N9202	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	20	FALSE	7.3199997	3	4
lab	(2,7)	N6676	N4079	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	8.4	3	3
lab	(4,5)	N8371	N4079	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	7.4	1	4
lab	(2,7)	N4075	N4419	p(2,5);p(2,6);p(2,7);	6	2.0	2	17	FALSE	8.08	3	3
lab	(4,5)	N1142	N4419	p(2,5);p(3,5);p(4,5);	6	1.0	2	17	FALSE	7.3200006	1	4
lab	(0,7)	N7530	N5567	p(2,7);p(1,7);p(0,7);	6	1.0	2	15	FALSE	6.24	1	6
lab	(4,5)	N4660	N5567	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	6	1.0	4	17	FALSE	6.3199997	1	6
lab	(4,2)	N5615	N5567	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	20	FALSE	9.04	6	3
lab	(4,6)	N513	N3795	p(4,5);p(4,6);	6	1.0	1	14	FALSE	5.6	1	7
lab	(2,7)	N2593	N3795	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	6	2.0	4	17	FALSE	6.48	3	6
lab	(4,2)	N4728	N3795	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	20	FALSE	8.440001	6	4
lab	(2,7)	N4735	N1715	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	9.2	3	3
lab	(4,5)	N2427	N1715	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	8.2	1	4
lab	(4,5)	N2942	N900	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	6	1.0	6	17	FALSE	5.5600004	1	7
lab	(4,2)	N8232	N900	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	9	20	FALSE	8.280001	6	4
lab	(0,2)	N2545	N900	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	9	20	FALSE	6.5600004	3	6
lab	(4,6)	N652	N3816	p(4,5);p(4,6);	6	1.0	1	14	FALSE	5.52	1	7
lab	(0,7)	N3316	N3816	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	6	1.0	6	19	FALSE	5.7200003	1	7
lab	(4,2)	N5106	N3816	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	20	FALSE	8.360001	6	4
lab	(0,2)	N6997	N3816	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	20	FALSE	6.6400003	3	6
lab	(0,2)	N6375	N5988	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	6	2.0	4	20	FALSE	8.88	3	3
lab	(4,5)	N618	N5988	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	8.12	1	4
lab	(0,7)	N1073	N5988	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	6	1.0	9	25	FALSE	8.2	1	4
lab	(4,2)	N2387	N6142	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	6	4.0	4	20	FALSE	9.200001	6	3
lab	(4,5)	N8689	N6142	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	6.7200003	1	6
lab	(0,7)	N8128	N6142	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	6	1.0	9	25	FALSE	6.8	1	6
lab	(2,7)	N9958	N326	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	6	2.0	5	15	FALSE	5.6800003	3	7
lab	(4,2)	N5819	N326	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	8	18	FALSE	7.48	6	5
lab	(0,2)	N7945	N326	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	8	18	FALSE	5.92	3	7
lab	(0,7)	N3636	N9226	p(2,7);p(1,7);p(0,7);	6	1.0	2	15	FALSE	5.72	1	7
lab	(4,6)	N8484	N9226	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	6	1.0	5	18	FALSE	5.84	1	7
lab	(4,2)	N2109	N9226	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	20	FALSE	8.52	6	4
lab	(0,2)	N3814	N9226	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	20	FALSE	6.8	3	6
lab	(0,2)	N3002	N3046	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	6	2.0	4	20	FALSE	8.440001	3	4
lab	(2,7)	N3439	N3046	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	8.68	3	4
lab	(4,6)	N3727	N3046	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	6	1.0	8	24	FALSE	7.7200003	1	5
lab	(4,2)	N1285	N4809	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	6	4.0	4	20	FALSE	8.76	6	4
lab	(2,7)	N9144	N4809	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	7.28	3	6
lab	(4,6)	N4511	N4809	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	6	1.0	8	24	FALSE	6.32	1	7
lab	(2,7)	N4566	N7717	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	9.040001	3	3
lab	(4,5)	N9389	N7717	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	8.04	1	4
lab	(0,7)	N4545	N1010	p(2,7);p(1,7);p(0,7);	6	1.0	2	21	FALSE	8.2	1	4
lab	(4,5)	N8301	N1010	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	6	1.0	4	23	FALSE	8.28	1	4
lab	(0,2)	N4821	N1010	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	26	FALSE	9.52	3	3
lab	(4,6)	N1136	N2209	p(4,5);p(4,6);	6	1.0	1	20	FALSE	7.3200006	1	5
lab	(2,7)	N6589	N2209	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	6	2.0	4	23	FALSE	8.440001	3	4
lab	(0,2)	N8930	N2209	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	6	2.0	7	26	FALSE	8.68	3	4
lab	(2,7)	N4367	N8786	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	6	2.0	7	23	FALSE	9.36	3	3
lab	(4,5)	N5116	N8786	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	6	1.0	7	23	FALSE	8.36	1	4
lab	(0,7)	N5656	N4815	p(2,7);p(1,7);p(0,7);	6	1.0	2	21	FALSE	7.12	1	6
lab	(4,5)	N4089	N4815	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	6	1.0	4	23	FALSE	7.2	1	6
lab	(4,2)	N1725	N4815	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	26	FALSE	10.639999	6	3
lab	(4,6)	N8162	N73	p(4,5);p(4,6);	6	1.0	1	20	FALSE	6.2400002	1	7
lab	(2,7)	N1268	N73	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	6	2.0	4	23	FALSE	7.36	3	6
lab	(4,2)	N6676	N73	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	6	4.0	7	26	FALSE	9.8	6	4
lab	(0,7)	N123	N7042	p(2,7);p(1,7);p(0,7);	7	1.0	2	19	FALSE	8.56	1	2
lab	(4,5)	N5806	N7042	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	4	21	FALSE	8.64	1	2
lab	(4,6)	N2783	N1596	p(4,5);p(4,6);	7	1.0	1	18	FALSE	7.76	1	3
lab	(2,7)	N3807	N1596	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	4	21	FALSE	8.8	3	2
lab	(4,5)	N6784	N9376	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	6	21	FALSE	7.72	1	3
lab	(0,2)	N4673	N9376	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	9	24	FALSE	8.879999	3	2
lab	(4,6)	N7578	N7026	p(4,5);p(4,6);	7	1.0	1	18	FALSE	7.6800003	1	3
lab	(0,7)	N4723	N7026	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	6	23	FALSE	7.88	1	3
lab	(0,2)	N5168	N7026	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	7	24	FALSE	8.96	3	2
lab	(4,5)	N1924	N1921	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	9.04	1	2
lab	(0,7)	N1472	N1921	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	9.12	1	2
lab	(2,7)	N9071	N2181	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	5	19	FALSE	7.8399997	3	3
lab	(0,2)	N4209	N2181	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	8	22	FALSE	8.08	3	3
lab	(0,7)	N7711	N27	p(2,7);p(1,7);p(0,7);	7	1.0	2	19	FALSE	7.88	1	3
lab	(4,6)	N1740	N27	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	5	22	FALSE	8.0	1	3
lab	(0,2)	N6083	N27	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	7	24	FALSE	9.12	3	2
lab	(2,7)	N1451	N3325	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	7	2.0	7	27	FALSE	9.599999	3	2
lab	(4,6)	N1759	N3325	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	8	28	FALSE	8.48	1	3
lab	(0,7)	N2293	N6676	p(2,7);p(1,7);p(0,7);	7	1.0	2	25	FALSE	9.44	1	2
lab	(4,5)	N1800	N6676	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	4	27	FALSE	9.5199995	1	2
lab	(4,6)	N8766	N8371	p(4,5);p(4,6);	7	1.0	1	24	FALSE	8.4	1	3
lab	(2,7)	N2013	N8371	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	4	27	FALSE	9.68	3	2
lab	(0,7)	N2497	N4075	p(2,7);p(1,7);p(0,7);	7	1.0	2	19	FALSE	8.88	1	2
lab	(4,5)	N3861	N4075	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	4	21	FALSE	8.96	1	2
lab	(4,6)	N2085	N1142	p(4,5);p(4,6);	7	1.0	1	18	FALSE	8.080001	1	3
lab	(2,7)	N6390	N1142	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	4	21	FALSE	9.120001	3	2
lab	(4,5)	N8879	N7530	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	6	21	FALSE	7.12	1	5
lab	(4,2)	N1005	N7530	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	9	24	FALSE	10.32	6	2
lab	(4,6)	N7700	N4660	p(4,5);p(4,6);	7	1.0	1	18	FALSE	7.08	1	5
lab	(0,7)	N3307	N4660	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	6	23	FALSE	7.2799997	1	5
lab	(4,2)	N8749	N4660	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	7	24	FALSE	10.4	6	2
lab	(4,5)	N6152	N5615	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	10.16	1	2
lab	(0,7)	N7818	N5615	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	10.24	1	2
lab	(2,7)	N4468	N513	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	5	19	FALSE	7.24	3	5
lab	(4,2)	N2019	N513	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	8	22	FALSE	9.36	6	3
lab	(0,7)	N3700	N2593	p(2,7);p(1,7);p(0,7);	7	1.0	2	19	FALSE	7.28	1	5
lab	(4,6)	N8521	N2593	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	5	22	FALSE	7.4	1	5
lab	(4,2)	N6305	N2593	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	7	24	FALSE	10.559999	6	2
lab	(2,7)	N9198	N4728	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	7	2.0	7	27	FALSE	10.72	3	2
lab	(4,6)	N336	N4728	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	8	28	FALSE	9.6	1	3
lab	(0,7)	N5981	N4735	p(2,7);p(1,7);p(0,7);	7	1.0	2	25	FALSE	10.24	1	2
lab	(4,5)	N6360	N4735	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	4	27	FALSE	10.32	1	2
lab	(4,6)	N4585	N2427	p(4,5);p(4,6);	7	1.0	1	24	FALSE	9.2	1	3
lab	(2,7)	N9528	N2427	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	7	2.0	4	27	FALSE	10.48	3	2
lab	(4,6)	N2257	N2942	p(4,5);p(4,6);	7	1.0	1	18	FALSE	6.3200006	1	6
lab	(4,2)	N5151	N2942	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	7	24	FALSE	9.64	6	3
lab	(0,2)	N4732	N2942	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	7	24	FALSE	7.6000004	3	5
lab	(0,2)	N4062	N8232	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	7	2.0	4	24	FALSE	10.320001	3	2
lab	(4,5)	N7242	N8232	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	9.400001	1	3
lab	(4,2)	N2738	N2545	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	7	4.0	4	24	FALSE	10.64	6	2
lab	(4,5)	N5120	N2545	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	7.6800003	1	5
lab	(0,7)	N8660	N652	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	7	21	FALSE	6.4	1	6
lab	(4,2)	N1522	N652	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	8	22	FALSE	9.28	6	3
lab	(0,2)	N2466	N652	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	8	22	FALSE	7.4	3	5
lab	(4,6)	N7715	N3316	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	7	26	FALSE	6.8	1	6
lab	(4,2)	N4190	N3316	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	9	28	FALSE	10.440001	6	3
lab	(0,2)	N920	N3316	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	9	28	FALSE	8.08	3	5
lab	(0,2)	N3718	N5106	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	7	2.0	4	24	FALSE	10.400001	3	2
lab	(4,6)	N6289	N5106	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	8	28	FALSE	9.52	1	3
lab	(0,7)	N7213	N5106	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	9.56	1	3
lab	(4,2)	N7178	N6997	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	7	4.0	4	24	FALSE	10.72	6	2
lab	(4,6)	N757	N6997	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	7	1.0	8	28	FALSE	7.8	1	5
lab	(0,7)	N8552	N6997	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	7.84	1	5
lab	(4,5)	N9103	N6375	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	10.0	1	2
lab	(0,7)	N3829	N6375	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	10.08	1	2
lab	(4,6)	N3176	N618	p(4,5);p(4,6);	7	1.0	1	24	FALSE	9.12	1	3
lab	(0,7)	N5610	N618	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	6	29	FALSE	9.32	1	3
lab	(0,2)	N613	N618	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	7	30	FALSE	10.639999	3	2
lab	(4,5)	N8766	N1073	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	6	31	FALSE	9.48	1	3
lab	(0,2)	N9443	N1073	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	7	2.0	9	34	FALSE	11.04	3	2
lab	(4,5)	N1929	N2387	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	7	1.0	7	27	FALSE	10.320001	1	2
lab	(0,7)	N876	N2387	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	9	29	FALSE	10.400001	1	2
lab	(4,6)	N1422	N8689	p(4,5);p(4,6);	7	1.0	1	24	FALSE	7.7200003	1	5
lab	(0,7)	N8823	N8689	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	7	1.0	6	29	FALSE	7.92	1	5
lab	(4,2)	N2601	N8689	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	7	30	FALSE	11.76	6	2
lab	(4,5)	N4076	N8128	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	7	1.0	6	31	FALSE	8.08	1	5
lab	(4,2)	N6673	N8128	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	9	34	FALSE	12.48	6	2
lab	(0,7)	N8336	N9958	p(2,7);p(1,7);p(0,7);	7	1.0	2	17	FALSE	6.4000006	1	6
lab	(4,2)	N9040	N9958	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	7	4.0	7	22	FALSE	9.440001	6	3
