world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue
E2Maps/lab	(0,7)	N5056	N9737	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.76
E2Maps/lab	(4,6)	N6114	N8611	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.16
E2Maps/lab	(4,6)	N4664	N4042	p(4,5);p(4,6);	9	1	1	36	TRUE	13.16
E2Maps/lab	(4,2)	N922	N3073	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	30	TRUE	13.16
E2Maps/lab	(0,7)	N9996	N955	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	13.08
E2Maps/lab	(0,7)	N3399	N4515	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	13.079999
E2Maps/lab	(4,2)	N6184	N2741	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	34	TRUE	14.040001
E2Maps/lab	(4,6)	N7549	N1490	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.48
E2Maps/lab	(4,2)	N3270	N5002	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	38	TRUE	14.92
E2Maps/lab	(0,7)	N6069	N1875	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	39	TRUE	14.040001
E2Maps/lab	(0,7)	N6643	N1877	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.48
E2Maps/lab	(4,6)	N906	N869	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.559999
E2Maps/lab	(4,6)	N477	N7463	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13.4
E2Maps/lab	(0,7)	N3105	N3536	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.64
E2Maps/lab	(0,7)	N4374	N1421	p(2,7);p(1,7);p(0,7);	9	1	2	35	TRUE	13.800001
E2Maps/lab	(4,6)	N7022	N4801	p(4,5);p(4,6);	9	1	1	32	TRUE	12.839999
E2Maps/lab	(0,7)	N1353	N8924	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.92
E2Maps/lab	(4,6)	N3727	N4634	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.32
E2Maps/lab	(0,7)	N683	N9610	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	12.919999
E2Maps/lab	(4,6)	N8019	N9842	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13.16
E2Maps/lab	(0,7)	N4366	N2761	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.4
E2Maps/lab	(0,2)	N1406	N2336	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	30	TRUE	13.240002
E2Maps/lab	(4,2)	N7314	N3294	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	30	TRUE	13.56
E2Maps/lab	(4,6)	N675	N3977	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.48
E2Maps/lab	(0,2)	N5090	N7024	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	40	TRUE	14.28
E2Maps/lab	(4,6)	N9458	N7145	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.799999
E2Maps/lab	(4,2)	N943	N828	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	40	TRUE	15.559999
E2Maps/lab	(4,6)	N3849	N9559	p(4,5);p(4,6);	9	1	1	32	TRUE	12.92
E2Maps/lab	(0,2)	N7551	N5823	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	36	TRUE	13.56
E2Maps/lab	(4,6)	N5482	N1228	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	13.960001
E2Maps/lab	(4,6)	N285	N3329	p(4,5);p(4,6);	9	1	1	32	TRUE	13.24
E2Maps/lab	(4,2)	N6827	N891	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	36	TRUE	14.84
E2Maps/lab	(4,6)	N8985	N2425	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	15.080001
E2Maps/lab	(0,2)	N1844	N140	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	34	TRUE	14.280001
E2Maps/lab	(4,2)	N7180	N3475	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	34	TRUE	14.6
E2Maps/lab	(0,7)	N9937	N2162	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	12.92
E2Maps/lab	(0,2)	N7886	N6741	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	40	TRUE	13.879999
E2Maps/lab	(0,7)	N5657	N8417	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	13.24
E2Maps/lab	(4,2)	N9292	N2648	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	40	TRUE	15.32
E2Maps/lab	(0,2)	N8298	N8067	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	38	TRUE	15.639999
E2Maps/lab	(4,2)	N8452	N614	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	38	TRUE	15.960001
E2Maps/lab	(4,6)	N1390	N7682	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	40	TRUE	14.760001
E2Maps/lab	(0,2)	N126	N2313	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	44	TRUE	15.56
E2Maps/lab	(4,6)	N2023	N8716	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	40	TRUE	15.080001
E2Maps/lab	(4,2)	N5514	N2195	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	44	TRUE	16.84
E2Maps/lab	(0,7)	N7989	N4766	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.320001
E2Maps/lab	(4,6)	N2124	N4661	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.400001
E2Maps/lab	(0,2)	N3998	N6713	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	44	TRUE	14.600001
E2Maps/lab	(0,7)	N6786	N887	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	14.360001
E2Maps/lab	(0,2)	N6402	N3251	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	44	TRUE	14.680001
E2Maps/lab	(4,6)	N411	N1235	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	14.6
E2Maps/lab	(0,7)	N5716	N3292	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.64
E2Maps/lab	(4,6)	N5576	N562	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.72
E2Maps/lab	(4,2)	N3657	N4864	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	44	TRUE	16.52
E2Maps/lab	(0,7)	N7028	N2530	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	15.64
E2Maps/lab	(4,2)	N5102	N6523	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	44	TRUE	16.6
E2Maps/lab	(4,6)	N8351	N7022	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	16.039999
E2Maps/lab	(0,7)	N9541	N3672	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.6
E2Maps/lab	(4,6)	N9459	N1759	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13
E2Maps/lab	(4,6)	N9441	N1860	p(4,5);p(4,6);	9	1	1	36	TRUE	13
E2Maps/lab	(0,2)	N2045	N3498	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	40	TRUE	13.719999
E2Maps/lab	(0,7)	N2807	N1370	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	13.4800005
E2Maps/lab	(0,2)	N9066	N7181	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	44	TRUE	14.44
E2Maps/lab	(4,6)	N9988	N1087	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	14.36
E2Maps/lab	(0,7)	N4687	N8586	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	14.039999
E2Maps/lab	(4,6)	N4746	N500	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	14.12
E2Maps/lab	(0,2)	N9064	N1141	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	40	TRUE	14.119999
E2Maps/lab	(4,6)	N3765	N2221	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	14.5199995
E2Maps/lab	(4,6)	N3443	N8437	p(4,5);p(4,6);	9	1	1	42	TRUE	14.440001
E2Maps/lab	(0,7)	N9284	N3173	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.92
E2Maps/lab	(4,6)	N9152	N461	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.320001
E2Maps/lab	(4,6)	N4983	N9684	p(4,5);p(4,6);	9	1	1	36	TRUE	13.32
E2Maps/lab	(4,2)	N8255	N9855	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	40	TRUE	15.639999
E2Maps/lab	(0,7)	N3359	N6586	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	14.76
E2Maps/lab	(4,2)	N5954	N2755	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	44	TRUE	16.68
E2Maps/lab	(4,6)	N4369	N4886	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	16.119999
E2Maps/lab	(0,7)	N3274	N448	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	15.16
E2Maps/lab	(4,6)	N5732	N4072	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	15.240001
E2Maps/lab	(4,2)	N5832	N213	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	40	TRUE	16.039999
E2Maps/lab	(4,6)	N1266	N1904	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	16.279999
E2Maps/lab	(4,6)	N9243	N1200	p(4,5);p(4,6);	9	1	1	42	TRUE	15.88
E2Maps/lab	(0,2)	N4945	N2527	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	30	TRUE	13.320002
E2Maps/lab	(4,2)	N8571	N923	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	30	TRUE	13.64
E2Maps/lab	(0,7)	N192	N1072	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	13.08
E2Maps/lab	(0,2)	N5879	N7288	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	40	TRUE	14.04
E2Maps/lab	(0,7)	N1252	N7911	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	13.400002
E2Maps/lab	(4,2)	N7708	N1060	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	40	TRUE	15.48
E2Maps/lab	(0,7)	N402	N7070	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	13.079999
E2Maps/lab	(0,2)	N8144	N2389	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	36	TRUE	13.72
E2Maps/lab	(0,7)	N1797	N2069	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	13.960001
E2Maps/lab	(0,7)	N4263	N5818	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	13.400001
E2Maps/lab	(4,2)	N5421	N1547	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	36	TRUE	15.16
E2Maps/lab	(0,7)	N9185	N5328	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	15.08
E2Maps/lab	(0,2)	N9214	N1479	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	34	TRUE	14.52
E2Maps/lab	(4,2)	N9713	N7291	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	34	TRUE	14.84
E2Maps/lab	(4,6)	N9058	N1913	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.639999
E2Maps/lab	(0,2)	N8556	N2436	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	40	TRUE	14.439999
E2Maps/lab	(4,6)	N8704	N5870	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.959999
E2Maps/lab	(4,2)	N4936	N9835	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	40	TRUE	15.719999
E2Maps/lab	(0,2)	N5095	N985	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	9	2	4	38	TRUE	15.719999
E2Maps/lab	(4,2)	N5419	N6039	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	9	4	4	38	TRUE	16.04
E2Maps/lab	(0,7)	N8545	N2027	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	39	TRUE	14.360001
E2Maps/lab	(0,2)	N5058	N9075	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	44	TRUE	15.320001
E2Maps/lab	(0,7)	N6084	N35	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	39	TRUE	14.68
E2Maps/lab	(4,2)	N7461	N4738	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	44	TRUE	16.76
E2Maps/lab	(0,7)	N6535	N853	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.4800005
E2Maps/lab	(4,6)	N2902	N8322	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.56
E2Maps/lab	(0,2)	N4165	N8663	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	44	TRUE	14.760001
E2Maps/lab	(0,7)	N1953	N6487	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	14.52
E2Maps/lab	(0,2)	N140	N682	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	44	TRUE	14.840001
E2Maps/lab	(4,6)	N4273	N3410	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	14.76
E2Maps/lab	(0,7)	N6921	N8947	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.8
E2Maps/lab	(4,6)	N43	N79	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.88
E2Maps/lab	(4,2)	N3582	N9079	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	44	TRUE	16.68
E2Maps/lab	(0,7)	N1121	N6379	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	15.8
E2Maps/lab	(4,2)	N7675	N4329	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	44	TRUE	16.76
E2Maps/lab	(4,6)	N529	N8808	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	16.199999
E2Maps/lab	(4,6)	N3121	N4831	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13.4
E2Maps/lab	(0,7)	N602	N6287	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.64
E2Maps/lab	(0,7)	N1138	N6646	p(2,7);p(1,7);p(0,7);	9	1	2	35	TRUE	13.800001
E2Maps/lab	(0,2)	N7315	N423	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	40	TRUE	14.36
E2Maps/lab	(4,6)	N7087	N9646	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	14.280001
E2Maps/lab	(0,2)	N8167	N5206	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	44	TRUE	14.920001
E2Maps/lab	(0,7)	N4810	N7247	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	14.68
E2Maps/lab	(0,7)	N3443	N2471	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	14.6
E2Maps/lab	(4,6)	N7645	N778	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	14.680001
E2Maps/lab	(0,2)	N993	N2760	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	40	TRUE	14.759999
E2Maps/lab	(0,7)	N3755	N561	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	15
E2Maps/lab	(0,7)	N9954	N969	p(2,7);p(1,7);p(0,7);	9	1	2	41	TRUE	15.320001
E2Maps/lab	(4,6)	N8218	N6448	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13.719999
E2Maps/lab	(0,7)	N8631	N2336	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.96
E2Maps/lab	(0,7)	N8115	N9015	p(2,7);p(1,7);p(0,7);	9	1	2	35	TRUE	14.120001
E2Maps/lab	(4,2)	N5853	N1947	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	40	TRUE	16.279999
E2Maps/lab	(4,6)	N6211	N7392	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	15.72
E2Maps/lab	(4,2)	N4830	N7435	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	44	TRUE	17.160002
E2Maps/lab	(0,7)	N4994	N3970	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	16.28
E2Maps/lab	(0,7)	N5037	N6569	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	15.719999
E2Maps/lab	(4,6)	N7112	N7355	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	15.8
E2Maps/lab	(4,2)	N8817	N1760	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	40	TRUE	16.68
E2Maps/lab	(0,7)	N4505	N4503	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	16.6
E2Maps/lab	(0,7)	N4036	N4062	p(2,7);p(1,7);p(0,7);	9	1	2	41	TRUE	16.6
E2Maps/lab	(4,6)	N2934	N6377	p(4,5);p(4,6);	9	1	1	32	TRUE	12.68
E2Maps/lab	(0,7)	N2309	N2400	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.76
E2Maps/lab	(4,6)	N6647	N8454	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.160001
E2Maps/lab	(0,7)	N8152	N1668	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	12.759999
E2Maps/lab	(4,6)	N7393	N9930	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13
E2Maps/lab	(0,7)	N3062	N5106	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.24
E2Maps/lab	(0,2)	N3860	N1749	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	36	TRUE	13.48
E2Maps/lab	(4,6)	N7544	N3362	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	13.88
E2Maps/lab	(4,6)	N4307	N2692	p(4,5);p(4,6);	9	1	1	38	TRUE	13.799999
E2Maps/lab	(0,2)	N8803	N7189	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	40	TRUE	13.879999
E2Maps/lab	(0,7)	N5882	N1002	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	13.64
E2Maps/lab	(0,2)	N399	N2305	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	44	TRUE	14.599999
E2Maps/lab	(4,6)	N2941	N1506	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	14.5199995
E2Maps/lab	(0,7)	N6021	N7796	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	14.199999
E2Maps/lab	(4,6)	N3610	N2488	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	14.28
E2Maps/lab	(0,7)	N5672	N5735	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	41	TRUE	13.96
